categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
reasoning,101,1,1,Imagine you are participating in a race with a group of people. If you have just,0.00021200620817046244,212.00620817046243,70.91086765248937,88.77534419963963,52.31999631833328,70.0259,1024
reasoning,101,1,2,Imagine you are participating in a race with a group of people. If you have just,0.0002159594380080559,215.9594380080559,72.71623603339684,89.75351732299245,53.48968465166665,69.0125,1024
reasoning,101,1,3,Imagine you are participating in a race with a group of people. If you have just,0.00021994395936423538,219.94395936423538,74.24302917723689,91.72712185366493,53.97380833333356,68.9367,1024
reasoning,101,1,4,Imagine you are participating in a race with a group of people. If you have just,0.00021822713939111726,218.22713939111725,73.40400424206496,92.0470070257189,52.776128123333415,68.8381,1024
reasoning,101,1,5,Imagine you are participating in a race with a group of people. If you have just,0.00021793692812405936,217.93692812405936,73.81640884432973,90.83118035639603,53.28933892333378,68.6201,1024
reasoning,101,1,6,Imagine you are participating in a race with a group of people. If you have just,0.00022023859775445007,220.23859775445007,74.99606743107722,91.09849789170637,54.144032431666474,69.1255,1024
reasoning,101,1,7,Imagine you are participating in a race with a group of people. If you have just,0.00022247935850401256,222.47935850401257,76.15787268488299,92.29053248579652,54.03095333333333,68.9546,1024
reasoning,101,1,8,Imagine you are participating in a race with a group of people. If you have just,0.000223539567380145,223.539567380145,76.8122646458744,92.93269720927032,53.794605525000435,68.9475,1024
reasoning,101,1,9,Imagine you are participating in a race with a group of people. If you have just,0.00022259918002713515,222.59918002713516,75.90092487456455,92.75956952757105,53.938685624999515,68.9302,1024
reasoning,101,1,10,Imagine you are participating in a race with a group of people. If you have just,0.00022254451257140007,222.54451257140008,75.8895698602056,92.21945864286097,54.43548406833374,69.4148,1024
reasoning,101,1,11,Imagine you are participating in a race with a group of people. If you have just,0.00022272451239678471,222.72451239678472,76.03577723534715,92.54333494893739,54.1454002125001,69.1306,1024
reasoning,101,1,12,Imagine you are participating in a race with a group of people. If you have just,0.0002190547590873345,219.05475908733447,74.01036329377035,91.7639207227311,53.28047507083303,68.5251,1024
reasoning,101,1,13,Imagine you are participating in a race with a group of people. If you have just,0.00022434677258856243,224.34677258856243,74.87495024445752,95.16993796660456,54.30188437750037,69.3674,1024
reasoning,101,1,14,Imagine you are participating in a race with a group of people. If you have just,0.0002200863790034184,220.0863790034184,75.72497227719052,89.96965450872763,54.391752217500404,69.3797,1024
reasoning,101,1,15,Imagine you are participating in a race with a group of people. If you have just,0.00021906046284484763,219.06046284484762,73.99346378654934,90.5555747199656,54.5114243383326,69.3865,1024
reasoning,102,2,1,You can see a beautiful red house to your left and a hypnotic greenhouse to your,0.00022128410674172427,221.28410674172426,74.47709616910309,92.8839945684546,53.923016004166584,68.8496,1024
reasoning,102,2,2,You can see a beautiful red house to your left and a hypnotic greenhouse to your,0.0002205604136145981,220.5604136145981,73.04116003422396,93.67977084370762,53.83948273666667,68.8297,1024
reasoning,102,2,3,You can see a beautiful red house to your left and a hypnotic greenhouse to your,0.0002218463454484508,221.84634544845082,72.86196048901259,94.92117329360504,54.063211665833244,69.0906,1024
