modelo,categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
qwen2.5-7b-q8,stem,141,1,1,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010076284576213574,100.76284576213574,12.558798490098932,78.09226897370345,10.11177829833341,37.5515,419
qwen2.5-7b-q8,stem,141,1,2,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010184022827880199,101.84022827880199,13.071855882345524,78.5074760439565,10.260896352499978,37.5286,419
qwen2.5-7b-q8,stem,141,1,3,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010502583673774873,105.02583673774873,12.800347803653958,81.7249807032616,10.500508230833152,37.8158,419
qwen2.5-7b-q8,stem,141,1,4,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010336779124880572,103.36779124880572,13.097242267339018,79.80353988729989,10.467009094166858,37.9012,419
qwen2.5-7b-q8,stem,141,1,5,"In the field of quantum physics, what is superposition, and how does it relate t",9.995814587099953e-05,99.95814587099953,11.52390697160877,78.69683775272418,9.737401146666546,36.8983,419
qwen2.5-7b-q8,stem,141,1,6,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010025308136893353,100.25308136893352,11.573413312339422,79.08240413659406,9.597263920000074,36.403,419
qwen2.5-7b-q8,stem,141,1,7,"In the field of quantum physics, what is superposition, and how does it relate t",9.967930279383192e-05,99.67930279383192,10.988450636689938,79.60127941380883,9.089572743333177,36.1475,419
qwen2.5-7b-q8,stem,141,1,8,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010049452437471005,100.49452437471005,12.414918586253973,78.47586461178946,9.603741176666652,36.4912,419
qwen2.5-7b-q8,stem,141,1,9,"In the field of quantum physics, what is superposition, and how does it relate t",9.981453762712671e-05,99.81453762712671,11.06518639904023,79.60897272058699,9.140378507499442,36.1741,419
qwen2.5-7b-q8,stem,141,1,10,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010165599252864573,101.65599252864573,11.77326044675085,80.46437378106158,9.418358300833251,36.398,419
qwen2.5-7b-q8,stem,141,1,11,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010250911468635749,102.50911468635749,11.937648586264796,80.76824766342615,9.803218436666533,36.9319,419
qwen2.5-7b-q8,stem,141,1,12,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010365924765656526,103.65924765656527,12.1373581164431,81.68346478512261,9.838424754999549,37.8506,419
qwen2.5-7b-q8,stem,141,1,13,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010381511265886785,103.81511265886785,12.109030754604357,81.89641100343013,9.809670900833394,36.8264,419
qwen2.5-7b-q8,stem,141,1,14,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010398330813092466,103.98330813092467,11.971403539064553,82.53030153602695,9.48160305583315,36.3434,419
qwen2.5-7b-q8,stem,141,1,15,"In the field of quantum physics, what is superposition, and how does it relate t",0.00010425527237441732,104.25527237441732,11.809674361940726,82.96152676080995,9.484071251666633,36.3652,419
qwen2.5-7b-q8,stem,142,2,1,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011110895212698734,111.10895212698735,12.114855036434165,88.65355132472011,10.340545765833063,39.9716,464
qwen2.5-7b-q8,stem,142,2,2,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011394438440577601,113.94438440577602,13.0793661047402,90.59236812770244,10.272650173333394,40.805,464
qwen2.5-7b-q8,stem,142,2,3,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011671916254492724,116.71916254492724,16.682024829681456,90.06218452024542,9.974953195000374,40.4369,464
qwen2.5-7b-q8,stem,142,2,4,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011256892615842668,112.56892615842668,13.156632797044683,89.13667401888134,10.275619342500685,40.7187,464
qwen2.5-7b-q8,stem,142,2,5,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011218538797003033,112.18538797003032,12.634406740920042,89.59815484161022,9.952826387500032,40.4989,464
qwen2.5-7b-q8,stem,142,2,6,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011322464026210395,113.22464026210396,12.250211861416485,91.26838367735482,9.706044723332637,40.391,464
qwen2.5-7b-q8,stem,142,2,7,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011575107159389082,115.75107159389081,12.344745131547832,93.72778128734345,9.678545174999538,41.316,464
qwen2.5-7b-q8,stem,142,2,8,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011293294431280573,112.93294431280573,12.616072083258912,90.52256403371415,9.794308195832665,40.3702,464
qwen2.5-7b-q8,stem,142,2,9,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.0001134255673679352,113.4255673679352,13.21427446968641,90.26823282991585,9.943060068332937,40.5514,464
qwen2.5-7b-q8,stem,142,2,10,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011152701933687018,111.52701933687018,12.781881137062348,88.91034597897439,9.834792220833418,39.7174,464
qwen2.5-7b-q8,stem,142,2,11,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.0001125712918134823,112.5712918134823,12.224860308764832,90.1073134838843,10.239118020833187,40.1384,464
qwen2.5-7b-q8,stem,142,2,12,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011255069426617577,112.55069426617577,12.159839249738111,90.27422352143749,10.116631495000096,40.1616,464
qwen2.5-7b-q8,stem,142,2,13,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011105083812948263,111.05083812948263,11.87932079296539,89.1131291440173,10.05838819249997,40.0879,464
qwen2.5-7b-q8,stem,142,2,14,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011227745232137312,112.27745232137312,11.811306236335941,90.31188472753703,10.154261357500141,40.1273,464
qwen2.5-7b-q8,stem,142,2,15,Consider a satellite that is in a circular orbit around the Earth. The speed of ,0.00011070883407048081,110.7088340704808,12.028306250383386,88.74044500593033,9.940082814167113,39.9718,464
qwen2.5-7b-q8,stem,143,3,1,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.0001505707469695417,150.57074696954172,14.72408150544713,124.15681633076132,11.689849133333421,59.9597,694
qwen2.5-7b-q8,stem,143,3,2,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.00015184302830714114,151.84302830714114,14.365218593639433,125.54618603183556,11.931623681666112,60.1274,694
qwen2.5-7b-q8,stem,143,3,3,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.00014651660355627214,146.51660355627214,14.436286285179076,120.60334490942576,11.476972361667404,59.7583,694
qwen2.5-7b-q8,stem,143,3,4,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.0001508905113908204,150.89051139082042,13.90303635456923,124.98678875125061,12.000686285000677,60.404,694
qwen2.5-7b-q8,stem,143,3,5,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.00014222783198133875,142.22783198133877,14.445331970781677,116.34991615305752,11.432583857499594,59.9148,694
qwen2.5-7b-q8,stem,143,3,6,Photosynthesis is a vital process for life on Earth. Could you outline the two m,0.00014844170283043832,148.44170283043832,14.407572898667686,122.15596524343752,11.878164688333184,60.238,694
