categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
writing,81,1,1,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0002183854302120925,218.3854302120925,72.09147980258449,95.38105943867448,50.912890970833345,69.5168,1024
writing,81,1,2,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00021810875819805505,218.10875819805506,71.97479778136703,94.59566628668794,51.538294130000054,68.7785,1024
writing,81,1,3,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0002211202245866503,221.1202245866503,73.14209783454397,96.33422171544007,51.6439050366662,68.7966,1024
writing,81,1,4,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00022246590269308598,222.46590269308598,74.42451578080836,95.25598555977749,52.7854013524999,68.8387,1024
writing,81,1,5,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00022275867496182068,222.75867496182067,73.99872701830533,95.41358763184881,53.34636031166667,68.9597,1024
writing,81,1,6,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00022249213801587179,222.49213801587177,75.24338536104239,93.30828837816239,53.94046427666685,68.846,1024
writing,81,1,7,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0002168592551877775,216.8592551877775,69.9928284023567,94.65561345375424,52.210813331666465,68.6333,1024
writing,81,1,8,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0002167502407443693,216.7502407443693,72.38080448498019,90.64112435188945,53.72831190749972,68.9868,1024
writing,81,1,9,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0002188902619608859,218.8902619608859,71.50403796138792,93.47448809366408,53.911735905833886,68.9273,1024
writing,81,1,10,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0002182493754379133,218.2493754379133,72.16225557634031,92.16957204573954,53.91754781583338,68.9223,1024
writing,81,1,11,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00021853971260425185,218.53971260425186,70.37231890701635,94.37052925640221,53.79686444083326,68.6634,1024
writing,81,1,12,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00021576636378066262,215.76636378066263,70.02695215128516,92.45645089354456,53.28296073583278,68.5838,1024
writing,81,1,13,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00021874944954412902,218.74944954412902,71.02264789027033,93.62799040302605,54.098811250832625,69.0495,1024
writing,81,1,14,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0002198901756136995,219.8901756136995,71.79833803552368,94.04598720150894,54.04585037666682,69.1319,1024
writing,81,1,15,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00022246338246501918,222.46338246501918,72.583624565951,95.81409115990206,54.065666739166055,69.1439,1024
writing,82,2,1,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021975521490908722,219.75521490908721,72.45307273308437,93.4545665176697,53.84757565833317,68.8007,1024
writing,82,2,2,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00022008811088589501,220.08811088589502,72.4018897839418,93.42496433445528,54.261256767497926,69.3985,1024
writing,82,2,3,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.000220213769164858,220.213769164858,71.60940659569205,94.69617006833194,53.908192500834005,69.0241,1024
writing,82,2,4,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021608324697306697,216.08324697306696,71.05729125868727,91.07506884437969,53.95088686999998,69.0468,1024
writing,82,2,5,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021713742342937306,217.13742342937306,72.09279417315722,91.06256307288261,53.9820661833333,69.0078,1024
writing,82,2,6,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021764882536957485,217.64882536957487,70.56088064324928,93.092821742158,53.99512298416766,68.9888,1024
writing,82,2,7,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021892245963429745,218.92245963429744,72.0793109341631,92.83326641096752,54.00988228916674,69.0177,1024
writing,82,2,8,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.0002169820792813003,216.98207928130032,71.29652032003798,91.81910180959568,53.866457151666694,69.1421,1024
writing,82,2,9,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021688005407252507,216.88005407252507,70.90899411495599,91.83257586423713,54.138484093332025,69.0689,1024
writing,82,2,10,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021871693327281313,218.71693327281312,72.10535979319712,92.68840230211627,53.92317117749976,68.9706,1024
writing,82,2,11,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021943449958735669,219.4344995873567,71.97121972953558,93.72377013782182,53.73950971999951,68.7812,1024
writing,82,2,12,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021718455625060952,217.18455625060952,72.04418880099347,91.18631505295185,53.95405239666427,69.122,1024
writing,82,2,13,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021550155731060226,215.50155731060227,71.51993957944264,90.02788363615831,53.95373409500128,68.9806,1024
writing,82,2,14,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.00021726340622296215,217.26340622296215,70.71481177950436,92.98071505929195,53.56787938416573,69.1137,1024
writing,82,2,15,Draft a professional email seeking your supervisor's feedback on the 'Quarterly ,0.0002185307600500672,218.5307600500672,71.24729809672858,94.429979485006,52.85348246833263,68.9345,1024
writing,83,3,1,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018688876723511194,186.88876723511194,61.38804756403042,79.55428734524864,45.946432325832816,57.4366,858
writing,83,3,2,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018855144624823757,188.55144624823757,62.31716383421993,80.03073738068461,46.203545033332986,57.8085,858
writing,83,3,3,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018771509093277552,187.71509093277552,61.624336443035354,80.049064770574,46.04168971916617,57.777,858
writing,83,3,4,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018739618795022295,187.39618795022295,61.06937267578859,80.40701586193497,45.919799412499366,57.4614,858
writing,83,3,5,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018639884659731444,186.39884659731445,60.43767158498536,80.1661828948301,45.794992117499014,57.3316,858
writing,83,3,6,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018911475172082683,189.11475172082683,61.801905850976084,81.31676983068257,45.99607603916829,57.4808,858
writing,83,3,7,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.0001871841386952881,187.1841386952881,61.143537000764255,79.80914356952506,46.2314581249988,57.9267,858
writing,83,3,8,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018629035491312003,186.29035491312004,62.260181576493494,77.90727854579451,46.12289479083188,57.8684,858
writing,83,3,9,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018726347606528264,187.26347606528265,61.93202407368006,79.34456188327124,45.98689010833141,57.5015,858
writing,83,3,10,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018680134751753087,186.80134751753087,61.495198219452845,79.84263874724512,45.463510550832765,57.7198,858
writing,83,3,11,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018381781304439368,183.8178130443937,60.394874566644155,77.47638299025002,45.94655548749947,57.4182,858
writing,83,3,12,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018678069112647384,186.78069112647384,60.66077488357863,80.53886357289458,45.581052670000496,57.858,858
writing,83,3,13,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018495261027714758,184.95261027714758,61.115088789094486,77.92904141971836,45.90848006833462,57.5177,858
writing,83,3,14,Imagine you are writing a blog post comparing two popular smartphone models. Dev,0.00018938948299866576,189.38948299866576,62.03608430598168,81.20914035851787,46.14425833416628,57.7759,858
