categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
math,111,1,1,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.000204779751444277,204.779751444277,59.473482724140354,102.47002400263611,42.836244717500385,69.0523,1024
math,111,1,2,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021646444000546761,216.46444000546762,68.1367203983341,100.74282818296665,47.58489142416674,68.6647,1024
math,111,1,3,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021640309416364048,216.40309416364047,69.83580138864355,96.35274295082993,50.21454982416705,68.4518,1024
math,111,1,4,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021992480388158175,219.92480388158174,70.65360854397343,98.13790415677497,51.13329118083329,68.9539,1024
math,111,1,5,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00022175631311981443,221.75631311981442,72.44194182525655,96.6580215362248,52.65634975833317,69.3445,1024
math,111,1,6,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021424874472619008,214.2487447261901,65.53978247675296,100.48615454360386,48.222807705833176,69.3229,1024
math,111,1,7,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021974582207644083,219.74582207644085,71.57517117940039,94.12543555787335,54.04521533916694,68.9367,1024
math,111,1,8,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0002206402561333086,220.6402561333086,71.99399947430554,94.77119610983625,53.87506054916686,68.9012,1024
math,111,1,9,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021706045714691723,217.06045714691723,70.09481843821135,93.29359790870583,53.67204080000001,68.5568,1024
math,111,1,10,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0002170584801696074,217.0584801696074,69.64756042766399,95.24786682444305,52.163052917500536,68.8744,1024
math,111,1,11,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0002175885615540405,217.5885615540405,69.96741797134376,94.44797827019688,53.17316531249996,68.5658,1024
math,111,1,12,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00022078742379750781,220.7874237975078,71.99907767284859,94.45013820882635,54.33820791583267,69.364,1024
math,111,1,13,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021871822035205105,218.71822035205105,71.26078240113543,93.09744468591563,54.359993264999986,69.414,1024
math,111,1,14,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021772030809175916,217.72030809175916,69.77232812346621,94.1654093441265,53.78257062416631,69.3672,1024
math,111,1,15,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00021762192036547666,217.62192036547665,70.91386091822567,93.54255837141861,53.16550107583264,68.5357,1024
math,112,2,1,"A tech startup invests $8000 in software development in the first year, and then",0.000217436069582321,217.43606958232098,69.88577107117804,94.17506215947701,53.37523635166594,68.9662,1024
math,112,2,2,"A tech startup invests $8000 in software development in the first year, and then",0.00021710832481485623,217.10832481485622,71.90289302204569,91.43556703530979,53.76986475750071,69.3497,1024
math,112,2,3,"A tech startup invests $8000 in software development in the first year, and then",0.0002212878203363907,221.2878203363907,72.79642242276186,94.37981579529652,54.11158211833235,69.1926,1024
math,112,2,4,"A tech startup invests $8000 in software development in the first year, and then",0.00022031855520877056,220.31855520877056,72.55389857870996,93.65636197756156,54.10829465249909,69.1447,1024
math,112,2,5,"A tech startup invests $8000 in software development in the first year, and then",0.0002189154133617506,218.91541336175058,72.18106803201651,92.74871959973443,53.98562572999954,68.9779,1024
math,112,2,6,"A tech startup invests $8000 in software development in the first year, and then",0.00021604897313638125,216.04897313638125,71.67177454202387,90.63615554019174,53.7410430541657,68.6159,1024
math,112,2,7,"A tech startup invests $8000 in software development in the first year, and then",0.00021926443326913275,219.26443326913275,71.76280185488547,93.20925988674846,54.29237152749883,69.3154,1024
math,112,2,8,"A tech startup invests $8000 in software development in the first year, and then",0.00021749552085363556,217.49552085363555,71.80359770112484,91.38079471834313,54.31112843416747,69.3668,1024
math,112,2,9,"A tech startup invests $8000 in software development in the first year, and then",0.00021825886985825445,218.25886985825446,71.65344921299109,93.41236776109633,53.193052884167116,68.5965,1024
math,112,2,10,"A tech startup invests $8000 in software development in the first year, and then",0.0002158690211576414,215.8690211576414,70.95303863267438,91.47241429579849,53.443568229168534,68.9233,1024
math,112,2,11,"A tech startup invests $8000 in software development in the first year, and then",0.00021888312127067223,218.88312127067223,71.05635399202464,93.55862317947906,54.268144099168396,69.3551,1024
math,112,2,12,"A tech startup invests $8000 in software development in the first year, and then",0.00022078233112019587,220.78233112019586,72.33862224183403,94.2904798533612,54.15322902500065,69.07,1024
math,112,2,13,"A tech startup invests $8000 in software development in the first year, and then",0.00021728632771693288,217.28632771693287,71.84446021846527,90.9919097551345,54.44995774333315,69.495,1024
math,112,2,14,"A tech startup invests $8000 in software development in the first year, and then",0.00022164664532151978,221.6466453215198,72.8021852711961,94.91484963365716,53.92961041666656,68.8663,1024
math,112,2,15,"A tech startup invests $8000 in software development in the first year, and then",0.00021565804671244533,215.65804671244533,71.67582077195681,89.84940524382338,54.132820696665185,69.0708,1024
