categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
math,111,1,1,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0002964297614081449,296.4297614081449,111.04699017845607,105.41510824885462,79.96766298083394,113.4191,1024
math,111,1,2,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0002958882909084008,295.8882909084008,111.4512958874705,103.7174442200967,80.71955080083343,113.4491,1024
math,111,1,3,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00029819817367469025,298.1981736746902,113.55690005859903,102.53792760859096,82.10334600750011,112.479,1024
math,111,1,4,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00030605843546440076,306.05843546440076,116.21156587891588,106.81288816131733,83.03398142416776,112.3032,1024
math,111,1,5,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00030880505482367256,308.80505482367255,116.95146819243253,108.9576692662402,82.89591736499956,113.0059,1024
math,111,1,6,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00030331680819711154,303.3168081971115,115.66628499851139,104.77562409693454,82.87489910166589,112.5028,1024
math,111,1,7,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00030645393007686463,306.45393007686465,114.81608803326131,110.74414559027025,80.89369645333284,112.3446,1024
math,111,1,8,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00030413027134627835,304.13027134627833,115.48030632301415,106.88402151659649,81.7659435066679,112.5541,1024
math,111,1,9,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00030725466707876345,307.2546670787635,117.1246792908997,107.54021983453214,82.58976795333166,112.2448,1024
math,111,1,10,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0003142145319309367,314.2145319309367,118.65717572247928,111.62186527429053,83.93549093416671,113.588,1024
math,111,1,11,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0003067674289850314,306.7674289850314,117.816795025766,105.29490420259997,83.65572975666568,112.9673,1024
math,111,1,12,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00031207252514091815,312.0725251409182,118.3109898369709,109.82754745644607,83.93398784750103,113.0292,1024
math,111,1,13,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0003093895230201449,309.3895230201449,118.02626734797647,107.22739358383292,84.13586208833556,113.5812,1024
math,111,1,14,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.00031331810466241495,313.31810466241495,117.7393510938078,111.69233933277482,83.88641423583219,113.2342,1024
math,111,1,15,"The vertices of a triangle are at points (0, 0), (-1, 1), and (3, 3). What is th",0.0003070550027972714,307.0550027972714,116.80872520047237,106.70535051013304,83.54092708666596,112.8627,1024
math,112,2,1,"A tech startup invests $8000 in software development in the first year, and then",0.00031326083246105386,313.26083246105384,116.51565970928947,112.6298206359316,84.11535211583289,113.5433,1024
math,112,2,2,"A tech startup invests $8000 in software development in the first year, and then",0.0003095674934890289,309.5674934890289,116.30863429475792,109.28511568427099,83.97374350999975,113.2668,1024
