modelo,categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
qwen2.5-7b-q8,writing,81,1,1,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00015204389773693441,152.0438977369344,18.988428122940167,119.43562190649442,13.619847707499893,63.7216,778
qwen2.5-7b-q8,writing,81,1,2,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0001578143066458003,157.8143066458003,18.910127607585714,124.96219136404804,13.941987674166542,64.7563,778
qwen2.5-7b-q8,writing,81,1,3,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0001797762695569497,179.7762695569497,19.420154449312886,146.02729396847045,14.32882113916643,68.5134,778
qwen2.5-7b-q8,writing,81,1,4,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00018274508684773964,182.74508684773963,19.05590592493361,149.09991536947194,14.589265553334004,69.0456,778
qwen2.5-7b-q8,writing,81,1,5,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0001782963368955924,178.29633689559242,18.795575559966288,145.26254428562632,14.238217049999944,67.8805,778
qwen2.5-7b-q8,writing,81,1,6,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00018096715679190948,180.96715679190947,18.643323563379255,148.37747517186338,13.946358056666668,68.7071,778
qwen2.5-7b-q8,writing,81,1,7,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00017300355326144626,173.00355326144626,16.178334563472504,143.76522592297403,13.059992774999788,67.1406,778
qwen2.5-7b-q8,writing,81,1,8,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00017366542723963935,173.66542723963934,16.398835796371905,144.21023804243345,13.05635340083399,67.1119,778
qwen2.5-7b-q8,writing,81,1,9,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0001717921695846437,171.79216958464372,16.88105569312876,142.283752984848,12.627360906666832,66.9628,778
qwen2.5-7b-q8,writing,81,1,10,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00016954467614746513,169.54467614746514,15.393949526270264,141.46867269869537,12.682053922499394,67.254,778
qwen2.5-7b-q8,writing,81,1,11,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00016601284339885487,166.01284339885487,14.874901231325744,139.09880042586252,12.039141741666603,67.6122,778
qwen2.5-7b-q8,writing,81,1,12,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.00016874947200414637,168.74947200414638,15.89534797316179,140.49044020848459,12.363683822500018,67.7759,778
qwen2.5-7b-q8,writing,81,1,13,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0001590373223738277,159.0373223738277,15.157380950868358,132.29146031462506,11.58848110833428,67.4327,778
qwen2.5-7b-q8,writing,81,1,14,"Compose an engaging travel blog post about a recent trip to Hawaii, highlighting",0.0001624829108064023,162.48291080640232,14.9186820155679,135.04004767750138,12.524181113333084,67.1819,778
