categoria,prompt_id,prompt_num,repeticion,prompt_texto_corto,measured_energy_kwh,measured_energy_mwh,cpu_energy_mwh,gpu_energy_mwh,ram_energy_mwh,inference_time_s,completion_tokens
extraction,131,1,1,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.00030701026233119163,307.01026233119165,116.42209613403631,106.34494018798804,84.24322600916727,114.7872,1024
extraction,131,1,2,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.000308279163471929,308.279163471929,116.55607951345883,107.48269895763634,84.24038500083367,113.931,1024
extraction,131,1,3,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.0003091108660721738,309.1108660721738,117.4410600101534,107.15393377785384,84.51587228416672,114.4885,1024
extraction,131,1,4,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.0003093085209301511,309.30852093015113,117.21705201524502,108.37189655990603,83.71957235500011,114.59,1024
extraction,131,1,5,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.0003101375296361126,310.1375296361126,120.72405759274451,105.27637506753325,84.13709697583441,113.965,1024
extraction,131,1,6,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.00031488128915932044,314.88128915932043,119.51245433910256,110.73179662188468,84.63703819833331,114.4426,1024
extraction,131,1,7,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.00031307321408663793,313.07321408663796,119.68696044908333,108.8476791908883,84.53857444666659,114.493,1024
extraction,131,1,8,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.0003168021164472482,316.8021164472482,120.43811840373777,111.85717787184275,84.50682017166764,114.3237,1024
extraction,131,1,9,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.0003135454146884928,313.54541468849277,120.3300889191768,108.71207142764943,84.50325434166666,114.79,1024
extraction,131,1,10,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.00029969747251153427,299.6974725115343,112.01541518026599,109.14489608626864,78.53716124499955,110.4765,1024
extraction,131,1,11,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.00026800480928237713,268.00480928237715,101.70172081080707,94.17006964907016,72.13301882249972,99.2409,1024
extraction,131,1,12,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.0002700514134204639,270.0514134204639,102.62694649992362,94.98642837970692,72.43803854083336,98.8946,1024
extraction,131,1,13,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.00026864641775189974,268.6464177518997,101.57499441565457,95.03111500707783,72.04030832916756,99.2247,1024
extraction,131,1,14,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.00027068359300532006,270.68359300532006,104.01378153439089,92.10034887093093,74.56946259999845,98.6683,1024
extraction,131,1,15,"Evaluate the following movie reviews on a scale of 1 to 5, with 1 being very neg",0.0002699747049035466,269.9747049035466,101.5458627708648,95.7309520626826,72.69789006999909,99.8549,1024
